date,rate_type,USD,EUR,JPY,GBP,SGD,AUD,CAD,CNY,CHF,THB,IDR,VND,KHR,MMK,PHP,BND,KRW,HKD,TWD,INR,PKR,NPR,SAR,AED,EGP,NZD,XDR
7/7/2023,middle,4.6685,5.0817,0.032403,5.9437,3.4498,3.0931,3.492,0.6439,5.2072,0.132346,0.00031,0.000197,0.001127,0.00223,0.083921,3.4498,0.003571,0.596709,0.149168,0.05643,0.016854,0.035361,1.244436,1.271067,0.1511,2.8753,6.2257
10/7/2023,middle,4.6585,5.1076,0.032692,5.9745,3.4573,3.1133,3.5067,0.6451,5.2366,0.13256,0.000308,0.000197,0.001125,0.002225,0.083801,3.4573,0.003577,0.594952,0.148924,0.056388,0.01676,0.035188,1.241753,1.268344,0.1508,2.888,6.2151
11/7/2023,middle,4.6638,5.1334,0.032996,6.0015,3.4707,3.1184,3.5156,0.6449,5.2695,0.133298,0.000307,0.000197,0.001126,0.002227,0.083896,3.4707,0.003596,0.595576,0.148655,0.056513,0.016671,0.035302,1.243236,1.269704,0.1509,2.8995,6.2371
12/7/2023,middle,4.65,5.1238,0.033277,6.0204,3.4721,3.1211,3.5177,0.6449,5.2937,0.133967,0.000307,0.000196,0.001124,0.002221,0.084224,3.4721,0.003593,0.593934,0.148496,0.05642,0.016661,0.035283,1.239669,1.26603,0.1504,2.8909,6.2416
13/7/2023,middle,4.6205,5.1468,0.03335,6.003,3.4739,3.1371,3.504,0.6448,5.3308,0.133319,0.000306,0.000195,0.001117,0.002207,0.084377,3.4739,0.003614,0.590415,0.148296,0.056328,0.016628,0.035109,1.231641,1.257998,0.1494,2.9142,6.2088
14/7/2023,middle,4.5455,5.1014,0.033014,5.9639,3.44,3.1264,3.4661,0.6356,5.2929,0.131534,0.000304,0.000192,0.001098,0.002171,0.08348,3.44,0.003581,0.581233,0.146724,0.055399,0.016486,0.034613,1.211552,1.237511,0.1471,2.9032,6.1448
17/7/2023,middle,4.54,5.0966,0.032807,5.9444,3.4364,3.102,3.4333,0.6357,5.2687,0.131025,0.000304,0.000192,0.001096,0.002168,0.083517,3.4364,0.003585,0.58096,0.146916,0.055314,0.016563,0.034533,1.210199,1.236047,0.1469,2.8859,6.1495
18/7/2023,middle,4.5405,5.1047,0.032707,5.9383,3.4357,3.0928,3.4404,0.6331,5.2793,0.131561,0.000303,0.000192,0.001096,0.002169,0.08348,3.4357,0.00359,0.581032,0.146331,0.05533,0.016274,0.034589,1.210624,1.23625,0.1469,2.8714,6.1494
20/7/2023,middle,4.557,5.112,0.03268,5.8995,3.4415,3.0922,3.4636,0.6306,5.3155,0.133921,0.000304,0.000193,0.0011,0.002177,0.083462,3.4415,0.0036,0.58355,0.146607,0.055524,0.016053,0.034692,1.215606,1.240642,0.148,2.8561,6.1528
21/7/2023,middle,4.5525,5.0706,0.032521,5.8618,3.4321,3.0843,3.4566,0.6343,5.2581,0.133056,0.000304,0.000192,0.001099,0.002174,0.083471,3.4321,0.003563,0.582627,0.146275,0.055462,0.015979,0.034703,1.213612,1.239416,0.1478,2.8339,6.1507
24/7/2023,middle,4.5685,5.0847,0.032241,5.8774,3.4343,3.0748,3.4563,0.6356,5.2745,0.132786,0.000304,0.000193,0.001103,0.002182,0.083473,3.4343,0.003553,0.584398,0.145777,0.05572,0.016122,0.034842,1.218673,1.24384,0.1478,2.8201,6.1487
25/7/2023,middle,4.5725,5.0604,0.032318,5.8599,3.4331,3.0784,3.4716,0.6363,5.2588,0.132277,0.000304,0.000193,0.001104,0.002184,0.083807,3.4331,0.00356,0.585239,0.145809,0.055883,0.015864,0.034929,1.219138,1.244929,0.148,2.8322,6.1485
26/7/2023,middle,4.5615,5.0386,0.032329,5.8773,3.4329,3.0913,3.4584,0.6392,5.2716,0.132371,0.000304,0.000193,0.001102,0.002179,0.08359,3.4329,0.003568,0.5841,0.146272,0.055727,0.015958,0.034821,1.216223,1.241934,0.1476,2.8345,6.1297
27/7/2023,middle,4.5265,5.0185,0.032252,5.8575,3.4171,3.0649,3.4325,0.633,5.2579,0.13246,0.000301,0.000191,0.001094,0.002162,0.082964,3.4171,0.00356,0.580544,0.145145,0.055232,0.01579,0.034501,1.206874,1.232405,0.1465,2.82,6.0942
28/7/2023,middle,4.551,4.9972,0.03263,5.8212,3.4182,3.0478,3.4393,0.6344,5.2343,0.133568,0.000303,0.000192,0.001099,0.002174,0.083184,3.4182,0.003547,0.583271,0.145258,0.055395,0.015889,0.034715,1.213212,1.239042,0.1473,2.8096,6.1389
31/7/2023,middle,4.548,5.0128,0.032277,5.8474,3.4169,3.0324,3.433,0.6361,5.2282,0.13274,0.000301,0.000192,0.0011,0.002172,0.08282,3.4167,0.003563,0.583197,0.145079,0.055293,0.016076,0.034558,1.212606,1.238259,0.1472,2.8038,6.1082
1/8/2023,middle,4.5075,4.9533,0.03163,5.7829,3.3887,3.0261,3.4165,0.6311,5.1662,0.131933,0.000299,0.00019,0.001088,0.002153,0.082194,3.3887,0.003525,0.577955,0.143195,0.054797,0.015721,0.034252,1.201487,1.227165,0.1459,2.798,6.0533
2/8/2023,middle,4.5255,4.9767,0.031628,5.784,3.388,2.9936,3.4084,0.6305,5.1836,0.131699,0.000299,0.000191,0.001091,0.002161,0.082394,3.388,0.003506,0.580591,0.143031,0.054953,0.015766,0.034384,1.206109,1.232066,0.1465,2.775,6.0629
3/8/2023,middle,4.56,4.9884,0.031809,5.7969,3.3978,2.9797,3.4162,0.6341,5.1966,0.132203,0.0003,0.000192,0.001099,0.002178,0.082714,3.3978,0.003517,0.584334,0.143994,0.055116,0.015781,0.034509,1.215466,1.241458,0.1476,2.7734,6.1063
4/8/2023,middle,4.5485,4.9833,0.031867,5.7882,3.3943,2.9888,3.4098,0.6347,5.2042,0.131574,0.0003,0.000191,0.001097,0.002172,0.081822,3.3943,0.003503,0.582544,0.143667,0.054963,0.015742,0.034363,1.212563,1.238395,0.147,2.7714,6.0787
7/8/2023,middle,4.545,5.004,0.032099,5.7985,3.395,2.9913,3.3994,0.6338,5.2014,0.131122,0.0003,0.000191,0.001096,0.002171,0.081657,3.395,0.003484,0.58189,0.143639,0.054961,0.015933,0.034289,1.211499,1.237375,0.1476,2.7761,6.0763
8/8/2023,middle,4.5675,5.0204,0.031937,5.8345,3.4029,2.9999,3.4153,0.635,5.2287,0.131156,0.000301,0.000192,0.001102,0.002182,0.08133,3.4029,0.003494,0.585026,0.14384,0.055178,0.016004,0.034503,1.217563,1.243568,0.1478,2.788,6.1131
9/8/2023,middle,4.588,5.0271,0.032009,5.8453,3.4022,2.9953,3.4161,0.6357,5.241,0.130955,0.000302,0.000193,0.001107,0.002191,0.081405,3.4022,0.003475,0.58714,0.144068,0.055357,0.015949,0.034619,1.22288,1.249183,0.1485,2.7757,6.1307
10/8/2023,middle,4.5725,5.0165,0.031794,5.8135,3.3955,2.9863,3.4076,0.6342,5.212,0.130877,0.000301,0.000193,0.001103,0.002184,0.081274,3.3955,0.003471,0.584752,0.144027,0.055197,0.015921,0.034507,1.218668,1.244929,0.148,2.7691,6.1155
11/8/2023,middle,4.579,5.0314,0.031617,5.8066,3.3935,2.9862,3.408,0.6344,5.2236,0.130261,0.000302,0.000193,0.001104,0.002187,0.081619,3.3935,0.003472,0.585599,0.143874,0.055407,0.015927,0.034598,1.220466,1.246699,0.1482,2.7547,6.1332
14/8/2023,middle,4.6025,5.0338,0.031747,5.8369,3.3978,2.9813,3.4221,0.6359,5.245,0.131303,0.000303,0.000194,0.00111,0.002198,0.081417,3.3978,0.003456,0.588747,0.14418,0.05552,0.016164,0.03472,1.226712,1.253097,0.1487,2.7486,6.1512
15/8/2023,middle,4.6285,5.0488,0.031825,5.8706,3.4132,3.0025,3.4386,0.6376,5.271,0.131333,0.000302,0.000194,0.001116,0.002211,0.081667,3.4132,0.003466,0.591815,0.144849,0.055641,0.016067,0.034872,1.233773,1.260176,0.1498,2.7637,6.1733
16/8/2023,middle,4.6425,5.0617,0.031889,5.8941,3.4157,2.9902,3.4397,0.6374,5.2822,0.130922,0.000303,0.000194,0.001119,0.002217,0.081763,3.4157,0.003466,0.59337,0.145312,0.055772,0.015945,0.03498,1.237736,1.263988,0.1502,2.7576,6.1854
17/8/2023,middle,4.643,5.0469,0.031716,5.9059,3.4111,2.9715,3.4276,0.6362,5.2731,0.130734,0.000304,0.000194,0.001119,0.002218,0.082017,3.4113,0.003457,0.59287,0.145189,0.055797,0.015673,0.034983,1.238001,1.264124,0.1503,2.7473,6.1833
18/8/2023,middle,4.6385,5.0516,0.03187,5.9159,3.4183,2.9756,3.4264,0.6362,5.2836,0.130929,0.000304,0.000194,0.001118,0.002215,0.081894,3.4183,0.003478,0.592586,0.145287,0.055791,0.015645,0.034864,1.236834,1.262864,0.1501,2.7518,6.1725
21/8/2023,middle,4.6475,5.0562,0.032011,5.9235,3.4255,2.979,3.4315,0.6382,5.2714,0.131443,0.000304,0.000195,0.001119,0.00222,0.082766,3.4255,0.003467,0.593372,0.145455,0.055881,0.015642,0.034951,1.239234,1.265383,0.1503,2.7525,6.1806
22/8/2023,middle,4.649,5.0679,0.031796,5.9335,3.4263,2.9805,3.4318,0.6379,5.2932,0.132158,0.000303,0.000195,0.001119,0.00222,0.08259,3.4263,0.003466,0.593079,0.145682,0.055936,0.01561,0.03496,1.239487,1.265757,0.1505,2.7564,6.1891
23/8/2023,middle,4.658,5.0525,0.031977,5.932,3.4323,2.9965,3.4381,0.6386,5.289,0.133124,0.000304,0.000195,0.001121,0.002225,0.082691,3.4323,0.00348,0.594258,0.145781,0.056075,0.015553,0.0351,1.241835,1.268139,0.1507,2.7713,6.2
24/8/2023,middle,4.6435,5.0475,0.032069,5.9065,3.434,3.0076,3.4342,0.638,5.2942,0.133157,0.000304,0.000194,0.001117,0.002218,0.08207,3.434,0.003502,0.592317,0.145974,0.05627,0.015492,0.035097,1.23797,1.26426,0.1503,2.7722,6.1628
25/8/2023,middle,4.655,5.0251,0.031874,5.8606,3.4312,2.9866,3.4272,0.6395,5.2569,0.13281,0.000305,0.000194,0.001118,0.002223,0.082055,3.4312,0.003509,0.593527,0.146283,0.056344,0.015364,0.035232,1.240837,1.267391,0.1506,2.7567,6.1906
28/8/2023,middle,4.644,5.0169,0.031696,5.8487,3.4274,2.9824,3.4156,0.637,5.2525,0.132336,0.000304,0.000193,0.001115,0.002218,0.082041,3.4274,0.003514,0.592018,0.14596,0.056179,0.015322,0.035117,1.238813,1.264327,0.1508,2.7467,6.1618
29/8/2023,middle,4.6535,5.0369,0.031774,5.8702,3.4342,2.9901,3.4207,0.6383,5.2683,0.132211,0.000304,0.000193,0.001117,0.002223,0.082058,3.4342,0.003515,0.593101,0.145969,0.056308,0.015325,0.035196,1.240437,1.266914,0.1506,2.7477,6.1719
30/8/2023,middle,4.6375,5.041,0.031782,5.8625,3.4346,3.0044,3.419,0.637,5.2783,0.132453,0.000304,0.000192,0.001113,0.002215,0.081805,3.4346,0.003512,0.591005,0.145607,0.056144,0.015243,0.035044,1.236271,1.262626,0.1498,2.7684,6.1492
1/9/2023,middle,4.6335,5.0218,0.031831,5.8674,3.4283,2.9997,3.4294,0.6383,5.2439,0.132338,0.000304,0.000192,0.001111,0.002213,0.08185,3.4283,0.003508,0.590925,0.145376,0.056021,0.015118,0.034979,1.235386,1.261469,0.15,2.7625,6.1623
4/9/2023,middle,4.65,5.0122,0.031813,5.8569,3.4347,3.0046,3.4208,0.6404,5.2531,0.132337,0.000305,0.000193,0.001115,0.002221,0.082243,3.4347,0.00352,0.592647,0.145892,0.056229,0.015184,0.035134,1.23982,1.265961,0.1502,2.7644,6.1846
5/9/2023,middle,4.657,5.0263,0.031784,5.8818,3.4365,3.0042,3.4239,0.6403,5.2648,0.131973,0.000306,0.000193,0.001116,0.002224,0.082192,3.4365,0.003521,0.594229,0.145926,0.056294,0.015197,0.035172,1.241503,1.267867,0.1507,2.7649,6.1939
6/9/2023,middle,4.675,5.0111,0.031636,5.8704,3.4323,2.9759,3.4258,0.64,5.254,0.131755,0.000306,0.000194,0.001122,0.002233,0.082003,3.4323,0.0035,0.596168,0.146364,0.056274,0.015185,0.035185,1.246334,1.272802,0.1512,2.7447,6.1843
7/9/2023,middle,4.6775,5.0152,0.031655,5.845,3.4274,2.9828,3.428,0.6392,5.245,0.131464,0.000306,0.000194,0.001123,0.002234,0.082025,3.4274,0.003499,0.596418,0.146195,0.056213,0.015211,0.035164,1.247034,1.273448,0.1514,2.7443,6.1876
8/9/2023,middle,4.6745,5.0083,0.031818,5.8392,3.4272,2.9833,3.4169,0.6378,5.2446,0.131177,0.000305,0.000194,0.001124,0.002233,0.082312,3.4271,0.003508,0.596469,0.145919,0.056214,0.015255,0.035108,1.246267,1.272631,0.1513,2.7535,6.1709
11/9/2023,middle,4.6725,5.0057,0.031795,5.8346,3.4257,2.9874,3.4281,0.6362,5.2391,0.131324,0.000305,0.000194,0.001126,0.002232,0.082437,3.4257,0.003503,0.595925,0.145643,0.056274,0.015202,0.035206,1.245834,1.27219,0.151,2.7577,6.167
12/9/2023,middle,4.673,5.0207,0.031857,5.8441,3.4329,3.0008,3.44,0.6411,5.2411,0.131486,0.000305,0.000194,0.00113,0.002232,0.082474,3.4329,0.003521,0.596533,0.146207,0.056362,0.015528,0.035174,1.245819,1.272223,0.1511,2.761,6.1792
13/9/2023,middle,4.673,5.0279,0.031723,5.8387,3.4334,3.0012,3.4479,0.6409,5.2426,0.131006,0.000305,0.000194,0.001133,0.002232,0.082518,3.4334,0.003523,0.597066,0.145854,0.056387,0.015594,0.035219,1.245819,1.272326,0.1512,2.7613,6.1752
14/9/2023,middle,4.6775,5.0236,0.031801,5.848,3.4411,3.0151,3.4564,0.6433,5.2427,0.130967,0.000304,0.000194,0.001134,0.002234,0.082481,3.441,0.003528,0.597477,0.14658,0.056413,0.015609,0.035226,1.247134,1.273517,0.1514,2.7766,6.1867
15/9/2023,middle,4.6855,4.9863,0.031776,5.8154,3.4345,3.0186,3.4671,0.6438,5.2323,0.130935,0.000305,0.000193,0.001137,0.002238,0.082724,3.4345,0.003523,0.598564,0.146702,0.056431,0.015715,0.035268,1.249267,1.27566,0.1514,2.7705,6.1962
18/9/2023,middle,4.6815,4.9961,0.031693,5.8051,3.4353,3.0154,3.4629,0.6435,5.2205,0.131013,0.000305,0.000193,0.001134,0.002236,0.082377,3.4353,0.003529,0.598202,0.146565,0.056345,0.015767,0.035171,1.248234,1.274571,0.1513,2.7691,6.1736
19/9/2023,middle,4.6915,5.0145,0.031776,5.8093,3.4405,3.0197,3.4796,0.6434,5.2299,0.131533,0.000305,0.000192,0.001134,0.002241,0.082874,3.4405,0.003549,0.600262,0.146837,0.056377,0.015839,0.035212,1.250833,1.277294,0.1518,2.7762,6.1879
20/9/2023,middle,4.695,5.0173,0.031778,5.8173,3.4402,3.0316,3.4917,0.6434,5.2303,0.130155,0.000305,0.000193,0.001136,0.002242,0.082724,3.4402,0.003532,0.600295,0.146463,0.056389,0.015929,0.03524,1.251766,1.278247,0.1519,2.7893,6.1976
21/9/2023,middle,4.6915,4.9878,0.031613,5.7771,3.4303,3.0138,3.4796,0.6437,5.2102,0.129242,0.000305,0.000193,0.001138,0.002241,0.082495,3.4303,0.003509,0.599718,0.14618,0.056575,0.015958,0.035294,1.2508,1.277294,0.1518,2.7736,6.1911
22/9/2023,middle,4.689,4.9971,0.031765,5.7611,3.4303,3.0064,3.4794,0.6416,5.1812,0.129781,0.000305,0.000193,0.001136,0.00224,0.082538,3.4303,0.003499,0.599789,0.145816,0.056576,0.016006,0.035269,1.250167,1.276613,0.1517,2.7787,6.1736
25/9/2023,middle,4.6855,4.9924,0.031587,5.739,3.4317,3.0193,3.4772,0.642,5.1654,0.130099,0.000305,0.000192,0.001135,0.002238,0.082459,3.4317,0.003517,0.599403,0.145816,0.056469,0.016256,0.03531,1.2493,1.27566,0.1515,2.793,6.1658
26/9/2023,middle,4.687,4.9607,0.031479,5.7205,3.4288,3.0081,3.4822,0.641,5.1353,0.129547,0.000304,0.000192,0.001135,0.002239,0.082445,3.4288,0.003495,0.599656,0.14584,0.056378,0.016126,0.03523,1.249533,1.276069,0.1516,2.7958,6.1664
27/9/2023,middle,4.704,4.9674,0.031563,5.7116,3.434,3.0063,3.4789,0.6434,5.1334,0.12916,0.000304,0.000193,0.001139,0.002247,0.082425,3.434,0.003471,0.6015,0.145865,0.056489,0.016427,0.035322,1.253965,1.280697,0.1521,2.7961,6.178
29/9/2023,middle,4.695,4.9603,0.031429,5.7288,3.437,3.0161,3.4769,0.643,5.1306,0.128384,0.000303,0.000192,0.001136,0.002242,0.082717,3.437,0.003478,0.599598,0.145941,0.056454,0.01626,0.035273,1.251866,1.278247,0.1519,2.801,6.1566
2/10/2023,middle,4.7005,4.9656,0.031405,5.7292,3.4372,3.0222,3.4625,0.6438,5.131,0.127974,0.000304,0.000193,0.001137,0.002245,0.082894,3.4372,0.00348,0.600239,0.145799,0.056609,0.016279,0.035377,1.253316,1.279709,0.1521,2.8161,6.1811
3/10/2023,middle,4.7245,4.948,0.031523,5.7103,3.439,3.0062,3.4533,0.6471,5.1437,0.127448,0.000304,0.000194,0.001141,0.002257,0.083134,3.439,0.003476,0.60308,0.146152,0.056762,0.016362,0.035557,1.259665,1.286243,0.1528,2.8054,6.1927
4/10/2023,middle,4.7225,4.9454,0.031653,5.705,3.4384,2.9806,3.4465,0.6468,5.1276,0.127274,0.000303,0.000194,0.001141,0.002256,0.083172,3.4384,0.003476,0.602944,0.146049,0.056755,0.01652,0.035472,1.259098,1.285734,0.1527,2.7967,6.1728
5/10/2023,middle,4.726,4.9722,0.031815,5.7421,3.4489,2.9982,3.4396,0.6473,5.165,0.128059,0.000302,0.000193,0.001141,0.002257,0.083366,3.4489,0.003499,0.603622,0.146296,0.056765,0.0166,0.035483,1.260065,1.286687,0.1534,2.8035,6.1877
6/10/2023,middle,4.723,4.979,0.031774,5.7533,3.4516,3.0076,3.4451,0.6469,5.1719,0.127821,0.000302,0.000194,0.001141,0.002256,0.083342,3.4516,0.003505,0.603177,0.146427,0.056756,0.016639,0.035455,1.259265,1.28587,0.1533,2.8173,6.1877
9/10/2023,middle,4.7175,4.9883,0.031639,5.766,3.4544,3.0098,3.4586,0.6461,5.1955,0.127535,0.000302,0.000193,0.001139,0.002253,0.083186,3.4544,0.003509,0.60229,0.146782,0.056752,0.016911,0.035417,1.257749,1.284338,0.1527,2.8237,6.1899
10/10/2023,middle,4.727,4.9979,0.031827,5.7894,3.4647,3.0336,3.4812,0.6482,5.2209,0.128034,0.000301,0.000194,0.001141,0.002258,0.083076,3.4647,0.003512,0.603735,0.147052,0.056784,0.016783,0.03548,1.260231,1.286959,0.153,2.8501,6.2024
11/10/2023,middle,4.722,5.0105,0.031782,5.8074,3.4661,3.0405,3.4769,0.6472,5.222,0.129272,0.0003,0.000193,0.001139,0.002255,0.083192,3.4661,0.003528,0.603894,0.147411,0.056743,0.016636,0.03545,1.258931,1.285563,0.1528,2.8559,6.2052
12/10/2023,middle,4.7225,5.0162,0.031666,5.8151,3.4657,3.0307,3.4756,0.6469,5.2402,0.129846,0.000301,0.000193,0.00114,0.002256,0.083179,3.4657,0.003526,0.603734,0.147105,0.056785,0.016896,0.035478,1.258998,1.285734,0.1527,2.8425,6.2095
13/10/2023,middle,4.7305,4.9855,0.031588,5.7655,3.4578,2.9904,3.4575,0.6478,5.2138,0.129834,0.000302,0.000194,0.001142,0.002259,0.083511,3.4578,0.003508,0.604687,0.146828,0.056823,0.016925,0.035516,1.261148,1.287912,0.1531,2.8038,6.2223
16/10/2023,middle,4.736,4.9813,0.031679,5.7526,3.4566,2.9856,3.4691,0.6482,5.2485,0.130784,0.000302,0.000194,0.001144,0.002262,0.083395,3.4566,0.003498,0.605336,0.146939,0.056867,0.017289,0.035548,1.262765,1.289409,0.1533,2.7966,6.2038
17/10/2023,middle,4.7315,4.9943,0.031648,5.7769,3.4587,3.0062,3.4753,0.6472,5.2555,0.130398,0.000301,0.000193,0.001143,0.00226,0.08336,3.4587,0.003506,0.605314,0.146666,0.056876,0.0171,0.035508,1.261397,1.288184,0.153,2.7949,6.1998
18/10/2023,middle,4.745,5.0131,0.031681,5.7711,3.4651,3.0147,3.4742,0.6489,5.2675,0.130393,0.000302,0.000194,0.001146,0.002266,0.083701,3.4651,0.0035,0.606502,0.146426,0.056998,0.017161,0.035618,1.264996,1.29186,0.1536,2.7929,6.2212
19/10/2023,middle,4.763,5.02,0.031805,5.7832,3.4682,3.009,3.4723,0.6511,5.2987,0.130807,0.000303,0.000194,0.00115,0.002275,0.083907,3.4682,0.00351,0.608492,0.146934,0.057198,0.017036,0.035753,1.269795,1.29676,0.154,2.7854,6.245
20/10/2023,middle,4.78,5.0556,0.031898,5.796,3.4802,3.0183,3.483,0.6536,5.3563,0.131067,0.000302,0.000195,0.001153,0.002283,0.084289,3.4802,0.003518,0.611089,0.147649,0.057483,0.01716,0.035886,1.274361,1.301353,0.1547,2.7877,6.263
23/10/2023,middle,4.7775,5.0579,0.03188,5.8109,3.4797,3.0156,3.4846,0.653,5.347,0.130837,0.000301,0.000195,0.001152,0.002282,0.084215,3.4797,0.003532,0.610492,0.147714,0.05745,0.017355,0.03592,1.274119,1.300708,0.1546,2.7817,6.2655
24/10/2023,middle,4.7865,5.1086,0.031978,5.8663,3.5026,3.0361,3.4972,0.6543,5.3727,0.131914,0.0003,0.000195,0.001154,0.002286,0.08421,3.5026,0.003559,0.611697,0.148196,0.057633,0.017185,0.035958,1.275992,1.303194,0.1549,2.802,6.2826
25/10/2023,middle,4.7885,5.0725,0.031948,5.8257,3.5027,3.0608,3.4857,0.6551,5.3623,0.132407,0.000302,0.000195,0.001153,0.002287,0.084409,3.5027,0.003558,0.612074,0.148306,0.057682,0.017132,0.035973,1.276491,1.303738,0.1548,2.8058,6.292
26/10/2023,middle,4.7875,5.0556,0.031873,5.7883,3.488,3.0063,3.4666,0.6543,5.3366,0.132033,0.000302,0.000195,0.001153,0.002287,0.084124,3.488,0.00353,0.611974,0.14753,0.057572,0.01708,0.035971,1.276224,1.30343,0.1549,2.7684,6.2776
27/10/2023,middle,4.7798,5.0465,0.031786,5.7966,3.4895,3.028,3.4573,0.6534,5.315,0.131964,0.0003,0.000194,0.001152,0.002283,0.083958,3.4895,0.003528,0.611163,0.147351,0.057414,0.017051,0.035891,1.274056,1.301285,0.1547,2.7837,6.2575
30/10/2023,middle,4.7705,5.0388,0.031845,5.7773,3.4822,3.0269,3.4422,0.6519,5.2824,0.132065,0.000299,0.000194,0.00115,0.002278,0.083825,3.4822,0.003518,0.609898,0.147218,0.057283,0.017019,0.035815,1.271964,1.298802,0.1544,2.775,6.2507
31/10/2023,middle,4.7575,5.0487,0.031841,5.7849,3.4857,3.0298,3.4387,0.6505,5.275,0.132632,0.000299,0.000194,0.001147,0.002272,0.08367,3.4857,0.00353,0.608337,0.147032,0.05714,0.016919,0.035714,1.268092,1.295263,0.154,2.7774,6.2404
1/11/2023,middle,4.7725,5.0462,0.03153,5.7933,3.4832,3.0196,3.4377,0.6523,5.2434,0.13191,0.0003,0.000194,0.001152,0.002279,0.083912,3.4832,0.00352,0.609892,0.146995,0.057312,0.016939,0.035827,1.272124,1.299347,0.1543,2.7681,6.2717
2/11/2023,middle,4.755,5.0413,0.031627,5.798,3.4834,3.0591,3.4382,0.6498,5.2556,0.132083,0.000298,0.000193,0.001148,0.002271,0.083678,3.4834,0.003538,0.607862,0.14695,0.057139,0.016847,0.035683,1.267493,1.294582,0.1539,2.8016,6.2248
3/11/2023,middle,4.7505,5.0441,0.031587,5.7906,3.481,3.0522,3.4532,0.6493,5.2448,0.131903,0.0003,0.000193,0.001148,0.002269,0.083599,3.481,0.003562,0.60705,0.146861,0.057066,0.016786,0.035666,1.266294,1.293322,0.1537,2.7971,6.2415
6/11/2023,middle,4.6785,5.0175,0.031287,5.7864,3.4585,3.048,3.4243,0.6408,5.2044,0.13165,0.000297,0.000191,0.001134,0.002235,0.083425,3.4585,0.00357,0.598025,0.145616,0.056266,0.016445,0.035107,1.247068,1.273754,0.1514,2.8029,6.1506
7/11/2023,middle,4.654,4.9858,0.031017,5.7421,3.4429,3.0177,3.3971,0.6401,5.1763,0.131099,0.0003,0.000191,0.001124,0.002223,0.083241,3.4432,0.00357,0.595008,0.144642,0.055922,0.01633,0.034953,1.24057,1.267084,0.1506,2.771,6.1497
8/11/2023,middle,4.665,4.9869,0.030984,5.7314,3.4429,2.9973,3.3871,0.6408,5.1787,0.131575,0.000298,0.000192,0.001126,0.002228,0.083214,3.4429,0.003574,0.596612,0.144885,0.056053,0.01629,0.035017,1.243536,1.270062,0.1515,2.7659,6.1427
9/11/2023,middle,4.693,5.0229,0.031093,5.7628,3.4591,3.0052,3.4015,0.6446,5.2168,0.132086,0.0003,0.000192,0.001134,0.002241,0.083938,3.4591,0.003577,0.600493,0.145599,0.056381,0.016352,0.035221,1.251066,1.277702,0.1519,2.7733,6.1786
10/11/2023,middle,4.725,5.0411,0.031224,5.7744,3.4736,3.0044,3.4219,0.6487,5.2314,0.132094,0.000302,0.000194,0.001143,0.002257,0.084632,3.4736,0.003586,0.605203,0.146086,0.056725,0.016653,0.035458,1.259698,1.286414,0.1529,2.7844,6.2205
14/11/2023,middle,4.7065,5.036,0.031022,5.7768,3.4621,3.0023,3.4098,0.6457,5.219,0.130754,0.0003,0.000193,0.00114,0.002248,0.084105,3.4621,0.003559,0.602679,0.145703,0.056552,0.016371,0.035297,1.254799,1.281395,0.1523,2.7677,6.1937
15/11/2023,middle,4.6565,5.0616,0.030917,5.8132,3.4503,3.023,3.3977,0.6419,5.2329,0.131095,0.000297,0.000191,0.001128,0.002224,0.083041,3.4503,0.003571,0.596563,0.144801,0.056091,0.016197,0.034922,1.241535,1.267765,0.1507,2.7958,6.1348
16/11/2023,middle,4.6895,5.0909,0.031008,5.8239,3.4733,3.0472,3.4267,0.6471,5.2851,0.131783,0.000302,0.000193,0.001135,0.00224,0.084177,3.4729,0.003593,0.600637,0.146639,0.056378,0.016263,0.03525,1.250352,1.276784,0.1516,2.817,6.2199
17/11/2023,middle,4.6855,5.0852,0.031117,5.8189,3.4787,3.0303,3.4076,0.6469,5.2729,0.133338,0.000301,0.000193,0.001134,0.002238,0.084105,3.4787,0.003621,0.600894,0.147001,0.056295,0.016249,0.035182,1.249285,1.275695,0.1515,2.7947,6.2063
20/11/2023,middle,4.6825,5.1046,0.031257,5.8302,3.4832,3.0483,3.4122,0.6493,5.2865,0.133168,0.000302,0.000193,0.001133,0.002236,0.084354,3.4832,0.003604,0.600571,0.146886,0.056233,0.016246,0.035143,1.248517,1.274878,0.1515,2.8093,6.2134
21/11/2023,middle,4.649,5.089,0.031398,5.8166,3.4771,3.0532,3.3885,0.6485,5.2596,0.132281,0.000301,0.000192,0.001127,0.00222,0.083947,3.4771,0.003617,0.59658,0.147634,0.055796,0.016123,0.034863,1.239568,1.265757,0.1503,2.8101,6.1891
22/11/2023,middle,4.664,5.0929,0.031464,5.8515,3.4854,3.0598,3.4044,0.6534,5.2802,0.132594,0.000302,0.000193,0.001131,0.002228,0.084173,3.4854,0.003604,0.598336,0.148478,0.055982,0.016175,0.034969,1.243534,1.269807,0.1509,2.8245,6.2188
23/11/2023,middle,4.685,5.1029,0.031387,5.8541,3.4929,3.0677,3.4231,0.6547,5.3016,0.13304,0.000301,0.000193,0.001135,0.002238,0.084414,3.4929,0.003612,0.600822,0.148363,0.056233,0.016439,0.035141,1.249134,1.275559,0.1516,2.8251,6.2354
